budget,log_budget,runtime,genero_principal,estudio,diretor,ator_principal,mes_estreia,e_sequencia,e_alta_temporada,densidade_investimento,target_sucesso
55000000.0,17.822843761378564,141.0,Crime,Imagine Entertainment,Clint Eastwood,Angelina Jolie,1,0,0,390070.9219858156,1
50000000.0,17.72753358339242,107.0,Action,Twentieth Century Fox Film Corporation,Andrew Davis,Keanu Reeves,8,0,0,467289.7196261682,0
55000000.0,17.822843761378564,116.0,Drama,TriStar Pictures,Tony Scott,Robert De Niro,8,0,0,474137.9310344828,0
70000000.0,18.064005814299346,143.0,Thriller,Odyssey Entertainment,Joel Schumacher,Gerard Butler,12,0,1,489510.4895104895,1
55000000.0,17.822843761378564,114.0,Drama,Universal Pictures,Shekhar Kapur,Cate Blanchett,9,0,0,482456.1403508772,0
62000000.0,17.9426449591384,93.0,Action,Paramount Pictures,Karyn Kusama,Charlize Theron,11,0,0,666666.6666666666,0
56000000.0,17.840862266556567,214.0,Drama,Warner Bros. Pictures,Ronald F. Maxwell,Stephen Lang,2,0,0,261682.2429906542,0
55000000.0,17.822843761378564,100.0,Action,Metro-Goldwyn-Mayer (MGM),Robert Butler,Ray Liotta,1,0,0,550000.0,0
50000000.0,17.72753358339242,112.0,Comedy,Buena Vista,James Bobin,Ricky Gervais,3,0,0,446428.5714285714,0
57000000.0,17.858561843342684,95.0,Action,Studio Canal,Jonathan Frakes,Brady Corbet,7,0,1,600000.0,0
55000000.0,17.822843761378564,119.0,Drama,Bedford Falls Productions,Steve Antin,Cher,11,0,0,462184.87394957984,0
2000000.0,14.508658238524095,153.0,Drama,Seven Arts Productions,Stanley Kubrick,James Mason,6,0,1,13071.8954248366,1
55000000.0,17.822843761378564,96.0,Action,Universal Pictures,Jim Gillespie,Sylvester Stallone,1,0,0,572916.6666666666,0
54000000.0,17.804494623047066,117.0,Fantasy,New Line Cinema,Guillermo del Toro,Wesley Snipes,3,0,0,461538.46153846156,1
55000000.0,17.822843761378564,123.0,Drama,Columbia Pictures,Gabriele Muccino,Will Smith,12,0,1,447154.47154471546,1
55000000.0,17.822843761378564,92.0,Action,Dark Castle Entertainment,Walter Hill,Sylvester Stallone,1,0,0,597826.0869565217,0
54000000.0,17.804494623047066,162.0,Crime,Paramount Pictures,Francis Ford Coppola,Al Pacino,12,0,1,333333.3333333333,1
57000000.0,17.858561843342684,123.0,Comedy,Paramount Pictures,Cameron Crowe,Orlando Bloom,10,0,0,463414.6341463415,0
54000000.0,17.804494623047066,108.0,Comedy,Universal Pictures,Anthony Russo,Kate Hudson,7,0,1,500000.0,1
54000000.0,17.804494623047066,127.0,Action,Warner Bros.,Richard Lester,Gene Hackman,12,1,1,425196.85039370076,1
54000000.0,17.804494623047066,121.0,Drama,City Light Films,Martin Brest,Ben Affleck,8,0,0,446280.9917355372,0
55000000.0,17.822843761378564,125.0,Drama,Columbia Pictures Corporation,Steven Zaillian,Sean Penn,9,0,0,440000.0,0
46000000.0,17.6441519761925,99.0,Action,Paramount Pictures,John Singleton,Samuel L. Jackson,6,0,1,464646.4646464646,1
53000000.0,17.78580249038432,94.0,Animation,Twentieth Century Fox Film Corporation,Gary Goldman,Meg Ryan,11,0,0,563829.7872340425,1
52500000.0,17.77632374660947,127.0,Drama,Bazmark Films,Baz Luhrmann,Nicole Kidman,3,0,0,413385.82677165355,1
75000000.0,18.132998684833918,89.0,Mystery,Paramount Pictures,Harold Becker,John Travolta,10,0,0,842696.6292134832,0
53000000.0,17.78580249038432,122.0,Crime,Infinitum Nihil,Scott Cooper,Johnny Depp,9,0,0,434426.2295081967,0
90000000.0,18.31532023940565,132.0,War,DreamWorks SKG,Clint Eastwood,Ryan Phillippe,10,0,0,681818.1818181818,0
53000000.0,17.78580249038432,109.0,Drama,"Film Department, The",F. Gary Gray,Jamie Foxx,10,0,0,486238.53211009176,1
67000000.0,18.020203192280615,191.0,Thriller,Big Talk Productions,Robert Rodriguez,Kurt Russell,4,0,0,350785.3403141361,0
52000000.0,17.76675429577647,141.0,Drama,Kemp Company,Steven Spielberg,Leonardo DiCaprio,12,0,1,368794.3262411347,1
40000000.0,17.50439003707821,157.0,Thriller,Columbia Pictures,Kathryn Bigelow,Jessica Chastain,12,0,1,254777.07006369426,1
52000000.0,17.76675429577647,106.0,Romance,Universal Pictures,Peyton Reed,Vince Vaughn,6,0,1,490566.03773584904,1
52000000.0,17.76675429577647,108.0,Comedy,Universal Pictures,Phyllida Lloyd,Meryl Streep,7,0,1,481481.48148148146,1
52000000.0,17.76675429577647,125.0,Comedy,New Line Cinema,Garry Marshall,Jessica Alba,2,0,0,416000.0,1
50000000.0,17.72753358339242,104.0,Action,Village Roadshow Pictures,Jay Chandrasekhar,Johnny Knoxville,8,0,0,480769.23076923075,1
52000000.0,17.76675429577647,170.0,Drama,Fox 2000 Pictures,Terrence Malick,Sean Penn,12,0,1,305882.35294117645,0
52000000.0,17.76675429577647,112.0,Comedy,Universal Pictures,David Dobkin,Olivia Wilde,8,0,0,464285.71428571426,0
82000000.0,18.22222981742365,118.0,Comedy,Mutual Film Company,Miloš Forman,Jim Carrey,12,0,1,694915.2542372881,0
52000000.0,17.76675429577647,178.0,Drama,Universal Pictures,Martin Scorsese,Robert De Niro,11,0,0,292134.8314606742,1
52000000.0,17.76675429577647,92.0,Action,Apipoulaï,Pierre Morel,John Travolta,2,0,0,565217.3913043478,0
51000000.0,17.747336210296442,116.0,Comedy,Twentieth Century Fox Film Corporation,Bobby Farrelly,Jim Carrey,6,0,1,439655.1724137931,1
51000000.0,17.747336210296442,90.0,Animation,Paramount Pictures,Steve Oedekerk,Courteney Cox,8,0,0,566666.6666666666,0
50000000.0,17.72753358339242,130.0,Adventure,Summit Entertainment,Chris Weitz,Kristen Stewart,3,0,0,384615.3846153846,1
60000000.0,17.909855136853043,90.0,Adventure,DreamWorks SKG,Andrew Adamson,Mike Myers,5,0,0,666666.6666666666,1
50200000.0,17.731525604582277,106.0,Science Fiction,Universal Pictures,George Nolfi,Matt Damon,3,0,0,473584.90566037735,1
48000000.0,17.6867115897055,143.0,Adventure,Warner Bros.,Kevin Reynolds,Kevin Costner,6,0,1,335664.33566433564,1
50000000.0,17.72753358339242,139.0,Comedy,Gracie Films,Cameron Crowe,Tom Cruise,12,0,1,359712.23021582735,1
50000000.0,17.72753358339242,106.0,Comedy,Universal Pictures,Seth MacFarlane,Mark Wahlberg,6,0,1,471698.11320754717,1
50000000.0,17.72753358339242,139.0,Comedy,Gracie Films,James L. Brooks,Jack Nicholson,12,0,1,359712.23021582735,1
50000000.0,17.72753358339242,115.0,Comedy,Universal Pictures,Tom Shadyac,Robin Williams,12,0,1,434782.60869565216,1
50000000.0,17.72753358339242,119.0,Comedy,Paramount Pictures,Adam McKay,Will Ferrell,12,1,1,420168.06722689077,1
50000000.0,17.72753358339242,96.0,Comedy,New Line Cinema,Steven Brill,Adam Sandler,6,0,1,520833.3333333333,1
50000000.0,17.72753358339242,112.0,Thriller,Paramount Pictures,J.J. Abrams,Joel Courtney,6,1,1,446428.5714285714,1
52000000.0,17.76675429577647,131.0,Drama,Jersey Films,Steven Soderbergh,Julia Roberts,3,0,0,396946.56488549616,1
50000000.0,17.72753358339242,116.0,Comedy,Paramount Pictures,Donald Petrie,Kate Hudson,2,0,0,431034.4827586207,1
50000000.0,17.72753358339242,112.0,Crime,Columbia Pictures,Phil Lord,Jonah Hill,6,0,1,446428.5714285714,1
60000000.0,17.909855136853043,123.0,Horror,Geffen Pictures,Neil Jordan,Brad Pitt,11,0,0,487804.8780487805,1
70000000.0,18.064005814299346,104.0,Comedy,Village Roadshow Pictures,Peyton Reed,Jim Carrey,12,0,1,673076.9230769231,1
50000000.0,17.72753358339242,107.0,Action,New Line Cinema,Rawson Marshall Thurber,Dwayne Johnson,6,0,1,467289.7196261682,1
50000000.0,17.72753358339242,96.0,Comedy,Paramount Pictures,Sean Anders,Will Ferrell,12,0,1,520833.3333333333,1
50000000.0,17.72753358339242,125.0,Fantasy,Walt Disney Pictures,Rob Marshall,Meryl Streep,12,0,1,400000.0,1
45000000.0,17.622173069956816,129.0,Crime,Imagine Entertainment,Spike Lee,Denzel Washington,3,0,0,348837.20930232556,1
90000000.0,18.31532023940565,100.0,Drama,Paramount Pictures,Brian Helgeland,Mel Gibson,2,0,0,900000.0,0
50000000.0,17.72753358339242,109.0,Action,Paramount Pictures,Frank Marshall,Laura Linney,6,0,1,458715.59633027524,1
50000000.0,17.72753358339242,124.0,Drama,Twentieth Century Fox Film Corporation,Cameron Crowe,Matt Damon,12,0,1,403225.8064516129,1
50000000.0,17.72753358339242,121.0,Action,Summit Entertainment,Alex Proyas,Nicolas Cage,3,0,0,413223.14049586776,1
50000000.0,17.72753358339242,97.0,Comedy,Paramount Pictures,Tom Dey,Matthew McConaughey,3,0,0,515463.91752577317,0
50000000.0,17.72753358339242,110.0,Drama,DreamWorks,Hideo Nakata,Naomi Watts,3,1,0,454545.45454545453,1
50000000.0,17.72753358339242,118.0,Comedy,Warner Bros.,Glenn Ficarra,Steve Carell,7,0,1,423728.81355932204,1
50000000.0,17.72753358339242,80.0,Animation,Twentieth Century Fox Film Corporation,Peter Hewitt,Bill Murray,6,0,1,625000.0,1
50000000.0,17.72753358339242,133.0,Drama,Columbia Pictures,Bennett Miller,Brad Pitt,9,0,0,375939.84962406015,1
50000000.0,17.72753358339242,127.0,Action,Kopelson Entertainment,Wolfgang Petersen,Dustin Hoffman,3,0,0,393700.7874015748,1
50000000.0,17.72753358339242,106.0,Action,StudioCanal,Jaume Collet-Serra,Liam Neeson,1,0,0,471698.11320754717,1
50000000.0,17.72753358339242,98.0,Adventure,Walt Disney Pictures,Andy Fickman,Dwayne Johnson,3,0,0,510204.0816326531,1
54000000.0,17.804494623047066,132.0,Action,Studio Babelsberg,James McTeigue,Natalie Portman,3,0,0,409090.9090909091,1
50000000.0,17.72753358339242,115.0,Action,Spyglass Entertainment,David Dobkin,Jackie Chan,2,0,0,434782.60869565216,0
50000000.0,17.72753358339242,86.0,Adventure,Imagine Entertainment,Matthew O'Callaghan,Will Ferrell,2,0,0,581395.3488372093,0
50000000.0,17.72753358339242,101.0,Comedy,Walt Disney Pictures,Angela Robinson,Lindsay Lohan,6,0,1,495049.50495049503,0
50000000.0,17.72753358339242,113.0,Thriller,Village Roadshow Pictures,Gary Fleder,Michael Douglas,9,0,0,442477.8761061947,1
50000000.0,17.72753358339242,88.0,Fantasy,Paramount Pictures,Tommy Wirkola,Jeremy Renner,1,0,0,568181.8181818182,1
50000000.0,17.72753358339242,124.0,Thriller,Regency Enterprises,Adrian Lyne,Richard Gere,5,0,0,403225.8064516129,1
50000000.0,17.72753358339242,109.0,Action,DreamWorks SKG,D.J. Caruso,Alex Pettyfer,2,0,0,458715.59633027524,1
50000000.0,17.72753358339242,128.0,Drama,Section Eight,Stephen Gaghan,George Clooney,11,0,0,390625.0,0
50000000.0,17.72753358339242,144.0,Action,Paramount Pictures,Michael Bay,James Badge Dale,1,0,0,347222.22222222225,0
50000000.0,17.72753358339242,95.0,Romance,Twentieth Century Fox Film Corporation,Jorge R. Gutierrez,Diego Luna,10,0,0,526315.7894736842,0
45000000.0,17.622173069956816,105.0,Thriller,Village Roadshow Pictures,Richard Loncraine,Harrison Ford,2,0,0,428571.4285714286,0
50000000.0,17.72753358339242,121.0,Crime,Columbia Pictures,Clint Eastwood,Clint Eastwood,2,0,0,413223.14049586776,0
50000000.0,17.72753358339242,125.0,Action,Caravan Pictures,Ridley Scott,Demi Moore,8,0,0,400000.0,0
50000000.0,17.72753358339242,129.0,Drama,PolyGram Filmed Entertainment,David Fincher,Michael Douglas,9,0,0,387596.8992248062,1
50000000.0,17.72753358339242,125.0,Horror,Silent Hill DCP Inc.,Christophe Gans,Radha Mitchell,4,0,0,400000.0,0
50000000.0,17.72753358339242,113.0,Comedy,Universal Pictures,Jon Hurwitz,Jason Biggs,4,1,0,442477.8761061947,1
50000000.0,17.72753358339242,140.0,Action,Regency Enterprises,F. Gary Gray,Samuel L. Jackson,7,0,1,357142.85714285716,0
50000000.0,17.72753358339242,89.0,Action,New Line Cinema,Steven Quale,Richard Armitage,8,0,0,561797.7528089888,1
50000000.0,17.72753358339242,104.0,Action,Paramount Pictures,John Landis,Eddie Murphy,5,1,0,480769.23076923075,1
50000000.0,17.72753358339242,106.0,Comedy,Amblin Entertainment,Joe Dante,Zach Galligan,6,1,1,471698.11320754717,0
50000000.0,17.72753358339242,141.0,Drama,Village Roadshow Pictures,David Dobkin,Robert Duvall,10,0,0,354609.92907801416,0
45000000.0,17.622173069956816,94.0,Horror,Impact Pictures,Alexander Witt,Milla Jovovich,9,0,0,478723.40425531915,1
50000000.0,17.72753358339242,108.0,Comedy,Miramax Films,Beeban Kidron,Renée Zellweger,11,0,0,462962.962962963,0
50000000.0,17.72753358339242,105.0,Thriller,Original Film,Carl Franklin,Denzel Washington,10,0,0,476190.4761904762,0
50000000.0,17.72753358339242,102.0,Action,Warner Bros.,Steven Seagal,Steven Seagal,2,0,0,490196.07843137253,0
50000000.0,17.72753358339242,92.0,Adventure,Troublemaker Studios,Robert Rodriguez,Taylor Lautner,6,0,1,543478.2608695652,0
40000000.0,17.50439003707821,119.0,Drama,Figment Films,Danny Boyle,Leonardo DiCaprio,2,0,0,336134.4537815126,1
50000000.0,17.72753358339242,119.0,Drama,Touchstone Pictures,Garry Marshall,Kate Hudson,5,0,0,420168.06722689077,0
40000000.0,17.50439003707821,99.0,Action,Studio Babelsberg,James McTeigue,Rain,9,0,0,404040.404040404,0
50000000.0,17.72753358339242,115.0,Drama,Columbia Pictures,Andrew Bergman,Demi Moore,6,0,1,434782.60869565216,1
50000000.0,17.72753358339242,87.0,Family,Twentieth Century Fox Film Corporation,Tom Dey,Owen Wilson,6,0,1,574712.643678161,0
50000000.0,17.72753358339242,129.0,Drama,Amblin Entertainment,Clint Eastwood,Matt Damon,10,0,0,387596.8992248062,1
50000000.0,17.72753358339242,120.0,Crime,Castle Rock Entertainment,Barbet Schroeder,Sandra Bullock,4,0,0,416666.6666666667,0
50000000.0,17.72753358339242,132.0,Action,Silver Pictures,Richard Donner,Sylvester Stallone,10,0,0,378787.8787878788,0
50000000.0,17.72753358339242,121.0,Crime,Ingenious Film Partners,Peter Webber,Gaspard Ulliel,2,0,0,413223.14049586776,0
50000000.0,17.72753358339242,95.0,Comedy,Universal Pictures,Rob Reiner,Bruce Willis,10,0,0,526315.7894736842,0
44000000.0,17.599700214609808,125.0,Action,Nick Wechsler Productions,Andrew Niccol,Saoirse Ronan,3,0,0,352000.0,0
50000000.0,17.72753358339242,98.0,Action,Intermedia Films,John McTiernan,John Travolta,4,0,0,510204.0816326531,0
50000000.0,17.72753358339242,110.0,Crime,Malpaso Productions,Clint Eastwood,Clint Eastwood,8,0,0,454545.45454545453,0
50000000.0,17.72753358339242,118.0,Drama,Studio Babelsberg,Tom Tykwer,Clive Owen,2,0,0,423728.81355932204,0
50000000.0,17.72753358339242,97.0,Action,Paramount Pictures,John Carpenter,Kurt Russell,8,0,0,515463.91752577317,0
70000000.0,18.064005814299346,86.0,Adventure,Warner Bros. Animation,Brad Bird,Eli Marienthal,8,0,0,813953.4883720931,0
50000000.0,17.72753358339242,119.0,Adventure,Touchstone Pictures,Wes Anderson,Bill Murray,12,0,1,420168.06722689077,0
50000000.0,17.72753358339242,139.0,War,Larger Than Life Productions,Gary Ross,Matthew McConaughey,6,0,1,359712.23021582735,0
50000000.0,17.72753358339242,130.0,Drama,Mikona Productions GmbH & Co. KG,Alan Parker,Kevin Spacey,2,0,0,384615.3846153846,0
50000000.0,17.72753358339242,114.0,Action,Vertigo Entertainment,Jaume Collet-Serra,Liam Neeson,3,0,0,438596.49122807017,0
51500000.0,17.75709238505144,100.0,Thriller,BBC Films,David Cronenberg,Naomi Watts,9,0,0,515000.0,0
50000000.0,17.72753358339242,110.0,Action,Columbia Pictures Corporation,John Stockwell,Paul Walker,9,0,0,454545.45454545453,0
60000000.0,17.909855136853043,148.0,Adventure,Columbia Pictures,Luc Besson,Milla Jovovich,10,0,0,405405.4054054054,0
49900000.0,17.725531580761828,102.0,Comedy,Universal Pictures,David Gordon Green,Danny McBride,4,0,0,489215.6862745098,0
50000000.0,17.72753358339242,84.0,Drama,Cliffjack Motion Pictures,Jim Sheridan,Daniel Craig,9,0,0,595238.0952380953,0
50000000.0,17.72753358339242,114.0,Action,Warner Bros.,Costa-Gavras,John Travolta,11,0,0,438596.49122807017,0
50000000.0,17.72753358339242,99.0,Action,Twentieth Century Fox Film Corporation,Patrick Read Johnson,Joe Mantegna,7,0,1,505050.50505050505,0
50000000.0,17.72753358339242,135.0,Drama,Hollywood Pictures,Roland Joffé,Demi Moore,10,0,0,370370.3703703704,0
22000000.0,16.906553056777135,108.0,Drama,River Road Entertainment,Doug Liman,Naomi Watts,5,0,0,203703.7037037037,0
50000000.0,17.72753358339242,127.0,Action,New Line Cinema,Tony Scott,Keira Knightley,9,0,0,393700.7874015748,0
50000000.0,17.72753358339242,95.0,Action,Paramount Pictures,William Friedkin,David Caruso,10,0,0,526315.7894736842,0
50000000.0,17.72753358339242,95.0,Action,Lakeshore Entertainment,Brian Taylor,Gerard Butler,9,0,0,526315.7894736842,0
60000000.0,17.909855136853043,124.0,Fantasy,Alcon Entertainment,Richard LaGravenese,Alden Ehrenreich,2,0,0,483870.96774193546,0
50000000.0,17.72753358339242,100.0,Comedy,Scott Rudin Productions,Ben Stiller,Ben Stiller,2,1,0,500000.0,0
50000000.0,17.72753358339242,88.0,Comedy,Shangri-La Entertainment,George Armitage,Owen Wilson,1,0,0,568181.8181818182,0
50000000.0,17.72753358339242,105.0,Fantasy,Summit Entertainment,Patrick Lussier,Nicolas Cage,2,0,0,476190.4761904762,0
50000000.0,17.72753358339242,97.0,Action,Twentieth Century Fox Film Corporation,Andrzej Bartkowiak,Kristin Kreuk,2,0,0,515463.91752577317,0
49000000.0,17.707330876483063,87.0,Action,Columbia Pictures,James Wong,Jet Li,11,0,0,563218.3908045978,0
49000000.0,17.707330876483063,104.0,Action,Twentieth Century Fox Film Corporation,Renny Harlin,Andrew Dice Clay,7,0,1,471153.8461538461,0
50000000.0,17.72753358339242,116.0,Drama,Universal Pictures,Richard Curtis,Tom Sturridge,4,0,0,431034.4827586207,0
48000000.0,17.6867115897055,147.0,Thriller,USA Films,Steven Soderbergh,Michael Douglas,12,0,1,326530.612244898,1
48000000.0,17.6867115897055,127.0,Adventure,Lucasfilm,Steven Spielberg,Harrison Ford,5,0,0,377952.7559055118,1
49000000.0,17.707330876483063,120.0,Crime,Columbia Pictures,Neill Blomkamp,Sharlto Copley,3,0,0,408333.3333333333,1
73000000.0,18.105970012811294,118.0,Drama,Universal Pictures,Phillip Noyce,Denzel Washington,11,0,0,618644.0677966102,1
48000000.0,17.6867115897055,111.0,Crime,Hofflund/Polone,David Fincher,Jodie Foster,3,0,0,432432.4324324324,1
75000000.0,18.132998684833918,114.0,Action,Village Roadshow Pictures,David O. Russell,George Clooney,9,0,0,657894.7368421053,0
50000000.0,17.72753358339242,137.0,Crime,Summit Entertainment,Daniel Espinosa,Tom Hardy,3,0,0,364963.503649635,0
48000000.0,17.6867115897055,112.0,Adventure,Paramount Pictures,Jerry Zucker,Cuba Gooding Jr.,7,0,1,428571.4285714286,0
48000000.0,17.6867115897055,120.0,Drama,Intermedia Films,Iain Softley,Jeff Bridges,10,0,0,400000.0,0
48000000.0,17.6867115897055,93.0,Fantasy,Twentieth Century Fox Film Corporation,Harold Ramis,Elizabeth Hurley,10,0,0,516129.03225806454,0
58000000.0,17.87595358575207,127.0,Music,Orion Pictures,Francis Ford Coppola,Richard Gere,12,0,1,456692.91338582675,0
55000000.0,17.822843761378564,122.0,Western,Tree Line Films,James Mangold,Russell Crowe,9,1,0,450819.6721311475,0
48000000.0,17.6867115897055,109.0,Thriller,Twentieth Century Fox Film Corporation,Olivier Megaton,Liam Neeson,12,1,1,440366.97247706424,1
48000000.0,17.6867115897055,123.0,Romance,Universal Pictures,Steven Soderbergh,George Clooney,6,0,1,390243.9024390244,0
47000000.0,17.665658180950928,96.0,Comedy,Columbia Pictures Corporation,Ben Stiller,Jim Carrey,6,0,1,489583.3333333333,1
47000000.0,17.665658180950928,103.0,Adventure,Touchstone Pictures,Warren Beatty,Warren Beatty,6,0,1,456310.67961165047,1
48000000.0,17.6867115897055,113.0,Drama,Irish Dreamtime,John McTiernan,Pierce Brosnan,8,0,0,424778.7610619469,1
48000000.0,17.6867115897055,132.0,Comedy,Columbia Pictures,Penny Marshall,Drew Barrymore,10,0,0,363636.36363636365,0
15000000.0,16.52356082573315,93.0,Action,Orion Pictures,Ted Kotcheff,Sylvester Stallone,10,0,0,161290.32258064515,1
47000000.0,17.665658180950928,75.0,Animation,Vanguard Films,Yvette Kaplan,George Carlin,9,0,0,626666.6666666666,0
47000000.0,17.665658180950928,104.0,Drama,TriStar Pictures,Stephen Frears,Julia Roberts,2,0,0,451923.07692307694,0
38000000.0,17.453096744006448,105.0,Comedy,TriStar Pictures,P.J. Hogan,Julia Roberts,6,0,1,361904.7619047619,1
46000000.0,17.6441519761925,118.0,Crime,Section Eight,Christopher Nolan,Al Pacino,5,0,0,389830.5084745763,1
46000000.0,17.6441519761925,111.0,Science Fiction,Paramount Pictures,Jonathan Frakes,Patrick Stewart,11,0,0,414414.41441441444,1
47000000.0,17.665658180950928,80.0,Action,Warner Bros.,Jimmy Hayward,Josh Brolin,6,0,1,587500.0,0
46000000.0,17.6441519761925,117.0,Drama,Fox 2000 Pictures,Edward Zwick,Denzel Washington,7,0,1,393162.3931623932,1
45000000.0,17.622173069956816,86.0,Comedy,Imagine Entertainment,Tom Shadyac,Jim Carrey,3,0,0,523255.81395348837,1
25000000.0,17.034386422832473,127.0,Crime,Good Films,Brad Furman,Bryan Cranston,7,0,1,196850.3937007874,0
